@RELATION Edge_16
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
9.0439,10.0354,9.4352,5.9349,3.9446,5.6796,3.1194,2.641,5.362,2.6841,2.8041,11.0692,3.3034,11.118,6.6494,7.1757,562
7.51,10.6375,12.4942,8.4501,6.704,6.8726,3.9435,2.3256,4.0598,2.573,2.5861,8.476,3.4744,8.5662,5.7744,5.5526,598
6.6461,7.9118,8.7289,6.4194,4.8642,7.0107,3.6463,2.385,4.6169,2.4358,2.7775,11.5634,3.7308,12.4999,7.4166,7.3468,544
8.3713,9.2118,8.8829,5.7116,3.9781,5.7449,3.2409,2.3922,5.0179,2.5089,2.6722,12.9907,3.0816,12.9151,6.4495,6.8305,452
7.1004,9.377,10.611,7.1758,5.5174,6.6094,3.5851,1.9601,4.1501,2.6806,2.9359,10.5202,3.8934,10.6079,6.84,6.4355,391
7.1671,8.6716,9.254,6.2397,4.555,6.1398,3.1413,1.7346,4.1231,2.1052,2.5025,13.4055,3.7992,13.6965,6.7129,6.7519,550
10.0078,10.8828,10.1372,6.0862,4.1151,5.3064,3.1468,2.6247,5.6132,2.8963,2.5566,10.0885,2.5187,10.6852,6.4192,6.9153,671
9.4303,9.1445,8.5352,5.1725,3.2429,4.6346,2.5213,1.7184,4.7331,2.2712,2.6068,14.6152,3.1984,14.7483,6.6607,6.7666,552
7.6725,9.2861,9.8035,6.6705,5.0728,6.4857,3.5858,2.509,5.1179,2.6572,2.6499,10.8624,3.0704,11.2178,6.5443,6.7943,455
13.1912,13.7372,12.9119,7.4815,5.4212,6.7028,3.2479,0.7585,1.9064,0.7313,0.9825,9.9887,3.576,10.2656,4.1243,4.9731,514
8.074,9.7638,10.5481,7.4235,5.8023,6.7395,4.2833,3.3673,5.5642,3.453,3.0642,7.6042,2.9776,7.9364,6.5085,6.8902,551
8.0644,8.9063,8.8422,6.0416,4.3113,5.9955,3.5007,2.7379,5.6052,2.8593,2.8074,11.4094,2.9904,12.0152,6.6959,7.2174,588
7.9027,9.7592,10.4329,6.7598,4.8938,6.1136,3.0124,1.5373,3.7975,2.1696,2.6525,11.4493,3.6418,12.1471,7.0745,6.656,546
7.7889,9.1135,8.9807,6.6672,4.5764,6.7281,4.5043,4.4425,7.5775,3.4587,2.9462,9.4584,2.4687,9.2643,5.6216,6.4029,492
7.5187,9.0882,9.6169,6.6056,4.9854,6.4678,3.5928,2.61,5.2319,2.7325,2.7733,10.6509,3.2188,11.0945,6.7455,7.0673,455
8.3214,9.4265,9.3748,6.1115,4.3265,6.0437,3.2948,2.5395,5.1693,2.5977,2.6667,11.048,3.4109,11.8657,6.8619,6.9411,442
8.005,11.222,12.8015,8.2352,6.3196,6.4273,3.6192,2.1437,3.9179,2.4419,2.5019,8.7239,3.4453,8.8528,5.7936,5.5491,598
9.1844,9.8161,9.3082,5.6153,3.9084,5.1727,2.8172,1.8572,4.3649,2.1107,2.3584,13.8539,3.0339,13.7524,6.4165,6.4298,560
7.5695,10.2366,11.5237,8.0525,6.657,7.2975,4.1615,2.4257,4.811,3.3566,2.7305,7.687,2.698,7.9457,6.401,6.446,420
7.1454,9.1345,10.324,7.4516,5.862,7.4611,4.1558,2.6646,4.4795,2.3451,2.5155,10.0603,3.7275,10.4731,6.1832,6.0168,583
9.1461,10.6402,10.865,7.3813,5.855,6.7818,4.4752,3.5654,5.4937,3.4814,2.8593,6.5303,2.4168,7.081,6.2981,7.1294,388
8.6969,8.9479,8.0734,5.3164,3.1798,5.4081,3.3513,2.9099,6.4849,3.2524,3.0735,12.7558,2.9451,13.0998,5.9405,6.5644,389
9.0772,9.2508,8.3539,5.4761,3.417,5.2818,3.8165,3.5121,6.6241,3.6018,3.4329,11.4048,3.0733,11.4229,6.0375,6.2174,447
9.9201,10.9264,10.2672,6.1606,4.2591,5.3181,3.1176,2.5569,5.4389,2.817,2.5304,10.1704,2.6303,10.674,6.371,6.8419,671
7.0136,9.2111,10.6192,7.5389,5.868,7.5275,3.763,1.9597,3.6244,2.0291,2.3752,10.8726,3.8434,11.4261,6.5599,5.7684,456
6.7193,8.8291,10.3882,7.3744,5.7662,6.9151,3.6601,1.8536,4.1452,2.5718,2.7812,10.9136,3.527,11.2527,6.7781,6.5244,315
7.6029,9.5743,10.5473,7.2529,5.555,6.7619,3.688,2.4434,4.6601,2.7159,2.6952,9.6741,3.1752,10.1364,6.7952,6.7221,415
8.527,9.9892,10.5999,6.8717,5.0258,6.5147,3.35,1.7081,3.5509,1.492,1.8142,12.7224,3.6319,13.1086,5.8882,5.2053,390
8.8936,8.7661,7.9221,4.8985,3.027,4.7383,2.643,2.0488,5.3879,2.4984,2.5593,15.1279,2.96,14.9082,6.5131,7.1077,582
8.3971,9.5517,9.8973,6.4508,4.8205,6.044,3.0248,1.5617,3.7028,2.0393,2.3994,12.347,3.6186,12.7677,6.9911,6.3862,658
8.3411,9.2662,8.9947,6.4582,4.4601,6.4478,4.404,4.0721,6.9605,3.5497,3.0549,9.1743,2.5932,9.4337,6.0415,6.7478,444
8.424,9.2111,8.8962,5.8919,4.0609,5.7609,3.4059,2.8275,5.7303,2.829,2.7377,11.6247,2.863,12.1065,6.5696,7.0607,588
7.3626,9.2891,10.1834,7.0288,5.4075,6.7991,3.681,2.4305,4.6935,2.6384,2.708,10.464,3.3089,10.6292,6.6298,6.7461,455
6.8891,8.1879,8.5969,6.3378,4.6392,6.6663,3.8252,3.0447,5.9713,3.0578,2.9033,10.761,3.1002,11.3704,6.9516,7.6973,670
7.5752,10.7118,12.6813,8.3587,6.3233,7.5228,3.417,0.8912,2.4321,1.3808,1.8835,11.2051,3.8266,11.421,5.4941,4.8757,443
5.7968,7.8266,9.1402,6.6422,4.9995,6.9641,3.3813,1.8051,4.5015,2.4265,2.886,12.3993,3.864,12.5285,7.2389,7.5995,549
8.9675,9.7065,9.2925,6.445,4.5615,6.1441,4.2272,4.0013,6.6821,3.2336,2.8401,9.0092,2.5039,9.3962,6.1274,6.8617,548
8.0542,8.7771,8.525,5.7227,4.0335,5.8096,3.1705,2.3797,5.5077,2.7872,2.7274,12.2954,3.0639,12.9997,6.7885,7.358,403
11.8394,10.6836,8.8453,4.6897,3.1334,4.1786,2.293,1.5446,3.6748,1.458,1.6502,16.6189,2.6832,15.2464,6.3385,5.1223,450
8.6664,8.9894,8.1696,5.3916,3.2794,5.4779,3.3948,2.9577,6.4598,3.296,3.1075,12.7014,2.8706,12.6835,5.9371,6.6172,389
12.1133,12.4533,10.9756,5.6606,3.7418,4.7148,2.1569,0.8509,2.5672,0.6945,1.051,14.3168,3.0576,14.4501,5.7704,5.4252,393
6.7157,7.9403,8.3035,6.1715,4.539,6.5922,3.6656,2.8798,5.7903,2.8413,2.8403,11.3317,3.2141,12.1935,7.1279,7.8533,670
9.7266,9.1817,8.4699,5.0524,3.091,4.487,2.5332,1.8011,4.771,2.2956,2.5604,14.4216,3.1993,14.8014,6.8037,6.804,552
7.7633,8.7991,8.9613,6.5081,4.6896,6.5393,4.0323,3.46,6.1323,3.2314,2.9772,9.8658,3.0438,10.0773,6.6363,7.2829,239
13.5447,14.7214,13.4794,6.9885,4.6577,5.3478,2.4987,0.7312,2.1326,0.5648,0.664,12.0468,2.2334,11.4601,4.6834,4.2455,567
8.5896,8.7603,8.094,5.2518,3.2393,5.0958,3.0058,2.6273,6.0662,2.9234,2.9032,13.3686,2.9833,13.5479,6.4389,7.1044,582
10.3988,10.943,10.1217,5.8198,3.9821,4.9582,2.7261,1.7637,3.9669,1.9064,2.1409,12.5716,3.0569,12.8697,6.4571,6.3172,559
7.3662,9.4289,10.7574,7.4759,5.9269,6.8647,3.7352,1.8553,3.8376,2.6092,2.8394,10.0095,3.4732,10.2428,7.0228,6.555,527
8.534,10.2643,10.8835,7.0343,5.242,6.694,3.4449,1.9139,3.7263,1.5834,1.8378,12.1386,3.6676,12.3027,5.618,5.1147,390
10.0021,10.9118,10.0293,6.1085,4.1033,5.4046,3.3559,2.923,5.8643,2.9904,2.64,9.709,2.4458,10.3936,6.2552,6.863,671
6.7253,8.2135,9.1597,6.6444,5.0261,6.8882,3.5881,2.2832,4.6455,2.5389,2.9291,11.218,3.6533,11.907,7.3514,7.2283,544
6.0415,7.8979,8.9104,6.6606,4.9904,7.1559,3.7187,2.5206,5.3429,2.8126,2.8751,11.7256,3.294,11.4117,6.9448,7.6972,549
11.401,12.3882,11.1416,5.8706,3.9069,4.9777,2.2279,0.9578,2.7083,0.8833,1.363,13.3222,3.2529,13.8374,5.9778,5.7833,393
11.078,12.3211,11.513,6.2872,4.2868,5.3021,2.4269,0.9754,2.4705,0.83,1.3122,12.8736,3.3284,13.6951,5.7201,5.5796,393
10.0773,9.4938,8.2452,5.0061,2.8973,4.6784,2.921,2.4646,5.543,2.8016,2.9195,14.3296,2.8157,13.4099,5.9842,6.4128,486
8.0233,9.8125,10.6274,6.9805,5.2715,6.6546,3.4717,1.8821,3.7525,1.7279,2.0146,12.2232,3.6809,12.5666,5.9237,5.3868,390
7.6697,9.1365,10.0461,7.7875,6.451,7.6795,5.3784,4.3219,5.9903,3.79,3.1699,6.4471,2.5773,6.6156,6.0404,6.8986,490
8.3456,9.7268,9.9136,6.4174,4.8011,6.1644,3.298,2.0049,4.1277,2.1159,2.3759,12.0448,3.4326,12.2051,6.5982,6.4279,635
6.4266,8.5493,9.6917,6.8122,5.2171,6.9314,3.2305,1.5697,3.8768,2.1466,2.7161,11.6714,3.9852,12.5243,7.4137,7.2376,496
8.5581,9.4329,9.0469,6.0763,4.1858,5.8908,3.7503,3.3555,6.2926,3.1221,2.902,10.3263,2.9307,10.6633,6.3973,7.0691,548
7.0459,10.8789,13.0746,8.5336,6.722,7.0226,3.4281,0.7352,2.0589,1.5725,2.2724,11.2299,3.8559,10.8715,5.8506,4.8473,483
8.0557,8.8276,8.3879,5.8094,3.8143,5.7486,3.428,2.9722,6.5156,3.0317,2.799,12.1365,2.8444,12.4775,6.277,6.8746,384
8.1021,9.227,9.0772,6.1408,4.3171,5.9541,3.5484,2.8853,5.8429,2.9093,2.8283,11.0605,2.9144,11.6508,6.5417,7.0,588
13.3083,11.9122,9.4229,5.1813,3.5031,4.6872,2.2201,0.9154,2.8141,0.8249,1.0713,13.1775,2.669,14.3901,7.023,6.8796,497
6.6383,8.0873,9.1207,7.122,5.5739,7.4931,4.4813,3.4592,5.7646,3.3358,3.1687,9.2067,3.1255,9.3372,6.7475,7.3382,553
10.4854,9.3567,7.8835,4.5304,2.8535,4.1273,2.5825,2.2775,4.8242,2.3616,2.3922,16.2089,2.862,14.4018,6.6631,6.1893,498
9.2213,9.9662,10.0717,6.4335,4.804,6.1814,2.955,1.4824,3.1986,1.4989,1.8868,12.9408,3.4504,13.579,6.5183,5.812,446
7.5659,8.8984,9.0755,6.2033,4.496,6.4233,3.5364,2.7583,5.5482,2.7901,2.721,10.8431,3.189,11.788,6.9391,7.2243,480
7.2098,8.343,8.4703,5.9607,4.3443,6.2332,3.4875,2.9732,6.1407,2.9717,2.956,11.1915,3.3159,11.4772,7.1338,7.7912,454
6.8607,9.0174,10.5791,7.7321,6.1552,7.6635,4.233,2.5414,4.2723,2.3791,2.5631,9.9006,3.6485,10.2031,6.2139,6.0371,583
8.4564,11.2551,12.7481,8.496,6.5914,7.4845,3.9075,1.6378,2.8917,1.6258,1.8851,9.6348,3.7727,9.6238,5.1172,4.8721,634
8.1565,9.8234,10.1066,6.552,4.5546,6.0533,3.2773,1.9924,4.5429,2.0949,2.3384,12.7128,3.2045,12.6793,5.8525,6.0587,550
8.6436,10.1143,10.0853,6.4081,4.7324,5.9878,3.2002,1.9754,4.1307,2.0776,2.3864,11.7755,3.5012,12.0085,6.5383,6.4348,635
7.2097,9.27,10.071,6.7258,5.0596,6.3145,2.9937,1.3332,3.6437,1.9444,2.4362,12.4033,3.8697,12.9382,7.0365,6.7504,392
7.556,8.962,9.3788,6.4849,4.8418,6.464,3.6509,2.6535,5.3805,2.7011,2.6471,10.9636,3.1066,11.4675,6.6544,7.0872,455
11.9294,12.8309,11.6485,6.1328,4.1411,4.878,2.316,0.9945,2.8034,1.0282,1.2905,13.2691,2.8274,12.8429,5.7865,5.2809,567
6.9691,8.4687,9.1147,6.721,5.089,6.9286,3.974,3.081,5.7991,3.1052,2.9318,9.96,3.0736,10.3853,6.8725,7.5265,670
8.431,9.8006,10.3147,7.4948,5.8497,6.9939,4.6694,3.9542,5.9187,3.5769,3.0263,6.9213,2.5959,7.2667,6.2525,6.9334,551
8.5615,9.3397,8.9385,5.9747,4.1203,5.8106,3.5525,3.0484,6.0751,2.9905,2.7841,11.1088,2.7607,11.597,6.3278,7.0099,588
9.2742,9.4074,8.5249,5.4362,3.426,5.1623,3.514,3.13,6.2882,3.2563,3.119,11.9752,2.898,12.0852,6.1318,6.3712,447
7.4471,9.1584,10.2542,7.0537,5.4337,6.5578,3.4473,1.6569,3.8721,2.3158,2.6413,11.6666,3.5222,11.9273,6.6814,6.3641,315
8.0144,9.9115,10.8809,7.4887,5.8685,6.6888,4.017,2.9853,5.3302,3.3876,2.9759,7.8676,3.0102,8.2234,6.5721,6.7779,551
7.9216,9.069,8.8913,5.9943,4.2395,6.0939,3.5684,2.9738,6.0132,2.9012,2.7608,11.3303,2.9789,11.9006,6.4328,6.9304,453
9.4474,8.6874,7.6878,4.62,2.7452,4.1109,2.5761,2.2265,5.1059,2.2662,2.3852,18.2879,2.6379,15.288,5.8892,6.0383,489
9.2848,9.7127,8.9703,5.6219,3.5765,5.274,2.9181,2.2339,5.36,2.4993,2.4369,12.7437,2.8327,13.3451,6.3922,6.7978,493
6.479,8.1982,9.5065,6.9413,5.3285,6.9869,3.6437,2.0698,4.5874,2.7537,2.9074,11.1938,3.6196,11.4912,7.149,7.144,563
12.2719,13.0374,11.5494,5.9524,3.9226,4.9366,2.3563,0.9816,2.6569,0.8267,1.1427,13.1529,2.9935,13.3989,5.5988,5.2215,393
9.1391,8.9174,8.3289,5.155,3.2101,4.8179,2.5762,1.7376,5.0216,2.3977,2.6635,14.1814,3.2792,14.8198,6.8057,6.9488,552
7.4155,8.971,9.2929,6.1996,4.4974,6.0012,2.9457,1.7208,4.618,2.3163,2.5573,12.4968,3.5943,12.9853,7.1485,7.2395,392
8.4657,9.1664,8.6411,5.6292,3.7841,5.479,3.2257,2.725,5.8425,2.7596,2.7008,11.9864,3.1325,12.5901,6.7502,7.1215,587
8.4294,9.4628,9.2488,6.6869,4.593,6.6299,4.5899,4.2543,6.9678,3.5416,3.0147,8.7891,2.4743,8.8917,5.8352,6.5905,444
10.114,11.2271,10.4592,6.1234,4.1283,5.1556,2.9793,2.474,5.4545,2.8098,2.4794,10.0965,2.5703,10.7072,6.4015,6.8199,671
8.4702,9.0749,8.5407,5.5399,3.6934,5.4036,3.102,2.7007,5.9322,2.8128,2.6752,11.6392,3.1225,12.6266,7.0709,7.5952,491
8.2067,8.6624,8.3802,5.7034,3.6718,5.5432,3.4271,2.9119,6.2222,3.1048,3.0112,12.0181,3.0163,12.4826,6.5771,7.0609,542
8.1814,9.0247,8.8539,6.0489,4.2031,5.934,3.6739,3.123,6.2227,3.1162,2.89,10.8962,2.7932,11.4705,6.4549,7.1133,588
7.6585,9.3964,10.3567,7.371,5.7697,6.8954,4.1673,3.1317,5.5204,3.4722,3.0477,8.1192,3.0704,8.3634,6.6501,7.0099,551
8.2471,9.5489,9.7001,6.3544,4.7196,6.1335,3.3811,2.1486,4.2983,2.1858,2.4729,12.0608,3.4335,12.3345,6.5493,6.4316,635
6.9452,9.0268,10.3719,7.5169,5.9075,7.5152,4.0814,2.4936,4.2876,2.2985,2.5289,10.2632,3.7963,10.6872,6.2362,6.0436,583
6.9521,8.8546,9.7608,6.813,5.2672,7.1084,3.3293,1.6735,3.634,1.9978,2.5219,11.4463,4.0476,12.4211,7.2492,6.9233,496
6.8709,7.9553,8.3218,6.0204,4.4091,6.3964,3.521,2.6395,5.5652,2.6893,2.7205,11.9084,3.1612,12.8729,7.1731,7.775,670
7.3164,7.627,7.0906,4.9402,3.1397,5.2783,3.294,2.6692,5.6865,2.6718,2.939,16.8562,3.3635,14.7218,5.8859,6.5199,545
9.7606,11.9702,12.3097,7.7918,5.7984,7.0585,3.3672,1.2197,2.5373,1.245,1.5966,10.6198,3.8161,10.5797,5.3227,5.0069,634
8.7496,9.7525,10.0758,6.395,4.6799,5.8582,2.9371,1.7226,3.9666,2.2111,2.57,11.1811,3.7609,12.065,6.7329,7.3419,546
7.9595,10.1628,11.0772,7.2705,5.4535,6.4295,3.4012,2.0957,4.2853,2.4441,2.5238,10.0526,3.2941,10.5484,6.6986,6.3032,415
7.0783,9.6348,11.0558,7.3914,5.6777,6.7167,3.642,1.878,4.0572,2.595,2.828,10.3745,3.7754,10.4014,6.6335,6.2602,391
7.2537,8.3961,8.5272,6.0266,4.4052,6.3774,3.6007,3.0058,5.9811,2.858,2.9009,11.3251,3.1792,11.5474,7.0091,7.6065,454
7.2944,8.0077,7.9745,5.8908,4.2165,6.3158,3.9426,3.277,6.3153,2.9843,2.757,13.0376,2.5942,12.7357,6.0132,6.6433,577
7.4962,9.4614,10.165,6.8665,5.2379,7.0865,3.2863,1.6023,3.3909,1.8917,2.337,11.3301,3.961,12.2022,7.0573,6.6276,496
8.3636,9.3806,9.0322,6.2422,4.2076,6.1712,4.0235,3.7877,6.6541,3.2138,2.9439,9.7798,2.7855,10.0231,6.3223,7.0689,484
8.7097,10.1597,10.5954,6.8362,5.0271,6.5341,3.4316,1.9774,3.93,1.7129,1.9044,12.1713,3.574,12.3483,5.7643,5.3236,390
8.7205,9.4514,9.3807,6.4395,4.8118,6.3875,3.8499,2.9076,5.2772,2.6228,2.4916,11.0921,2.6487,11.2492,6.2756,6.3938,394
9.6733,10.4932,9.8951,6.5479,4.5426,6.0681,4.0552,3.6674,6.254,3.3139,2.8117,8.3889,2.3038,9.0495,6.0359,6.8995,671
8.6572,9.2613,8.6809,5.4925,3.7017,5.3586,2.9597,2.3588,5.3649,2.5892,2.6753,12.3171,3.2862,13.0246,6.9678,7.3041,587
6.7794,8.8651,10.1477,7.0212,5.2891,6.6607,3.2621,1.6139,3.9007,2.3292,2.8207,11.3737,3.8356,12.0677,7.2499,6.7834,546
6.4489,8.5183,9.6735,6.9006,5.3272,7.3217,3.351,1.5082,3.461,1.9391,2.6085,11.797,4.1565,12.7394,7.3093,6.9399,496
8.9383,11.7701,12.826,7.9477,5.8814,6.6804,3.371,1.4931,2.9261,1.4966,1.8768,10.586,3.4917,10.4561,5.2486,5.01,547
9.5236,9.3578,8.514,5.0329,3.0295,4.6532,2.6188,2.0163,5.0898,2.4394,2.6016,13.6284,3.1371,14.3326,6.8686,7.1563,448
7.0244,9.1384,10.5854,7.3366,5.7076,6.7448,3.5004,1.7432,4.0262,2.455,2.6564,11.1264,3.494,11.3766,6.6922,6.392,315
7.0953,9.0749,10.3905,7.5271,5.9585,7.5458,4.1572,2.5462,4.3429,2.3254,2.5055,10.0696,3.6668,10.4835,6.2365,6.0744,583
8.4905,9.5892,9.4378,6.0754,4.4585,6.0149,3.3001,2.1975,4.4888,2.2091,2.4293,12.2041,3.3892,12.4191,6.6706,6.6261,635
8.1629,9.3094,9.3558,6.1451,4.5675,6.0041,3.1801,1.9607,4.3165,2.1588,2.4172,12.518,3.4236,13.0009,6.7744,6.7052,635
10.1051,11.1726,10.4021,6.1323,4.172,5.1988,3.0815,2.5585,5.4512,2.7799,2.5139,9.8815,2.5672,10.6099,6.4975,6.8761,671
9.0955,11.181,11.4526,6.7177,4.7726,5.7828,2.886,1.5301,3.4418,1.6345,2.046,11.8814,3.5635,12.1219,6.0978,5.7949,445
8.9901,8.9792,8.5612,5.275,3.3228,4.8356,2.6024,1.7681,4.918,2.3106,2.614,14.2947,3.2283,14.7859,6.6673,6.8468,552
9.1006,8.8558,7.9689,4.8717,2.968,4.5905,2.5747,1.969,5.1838,2.3626,2.4893,15.4018,2.9606,15.2451,6.5346,6.9229,582
7.0137,9.3939,11.0254,7.7979,6.095,7.6617,3.8573,1.9807,3.5877,1.9904,2.3197,10.5698,4.0117,11.065,6.1908,5.4393,456
9.6893,10.791,9.949,5.9661,3.9076,5.5283,2.9,2.1621,4.5245,2.1925,2.5337,11.649,3.3876,11.6213,6.4191,6.7788,562
8.4574,9.2231,8.7558,5.8903,3.8996,5.7666,3.6411,3.3262,6.5946,3.2981,3.0495,10.2532,3.0614,11.0743,6.5547,7.1539,408
9.2752,11.9922,12.8146,7.796,5.7245,6.4466,3.2886,1.4973,2.9671,1.5416,1.8808,10.5356,3.4066,10.4223,5.3032,5.1079,547
10.1757,11.0409,10.0307,5.5606,3.6338,4.834,2.3216,1.2546,3.879,1.5392,1.9299,13.9334,3.0177,14.2617,6.2277,6.3595,414
7.8739,8.8985,8.5871,5.7419,3.9548,5.8426,3.5153,2.9467,6.0053,2.7327,2.7066,12.0709,3.1104,12.7077,6.3853,6.9203,81
6.7546,8.2629,9.1939,6.6039,4.9713,6.8069,3.4666,2.2293,4.6527,2.5065,2.8828,11.3689,3.5094,12.0842,7.3417,7.3644,544
8.7955,10.0973,9.8045,5.9593,4.1613,5.4274,2.9276,2.0843,4.6987,2.2152,2.4756,12.2313,3.2609,12.611,6.5942,6.6559,495
7.406,10.2019,11.8583,7.7544,5.9067,7.0092,3.2893,1.2114,3.1956,1.8699,2.2128,11.1477,3.5943,11.4213,6.1577,5.7635,443
11.6611,10.5739,8.765,4.6994,3.0446,4.2349,2.3839,1.7712,4.0645,1.7461,1.844,16.0789,2.6943,15.001,6.0685,5.3686,450
14.2944,11.7623,8.7806,4.1484,2.5655,3.5633,1.7954,0.9127,2.6817,0.7001,0.9312,17.0917,2.1727,16.1598,6.8367,5.6036,458
7.6756,9.2666,9.7857,6.452,4.9019,6.778,3.1148,1.4473,3.0897,1.595,2.1399,12.1063,4.1637,13.3096,7.4194,6.7545,555
8.1141,9.0289,8.5548,5.8438,3.8418,5.6373,3.3531,2.9995,6.4909,2.9721,2.7216,11.814,2.8316,12.2602,6.4672,7.069,384
8.679,9.3845,9.424,6.7126,5.1265,6.6416,4.2816,3.6505,6.1454,3.0588,2.7341,9.4148,2.5978,9.6852,6.0222,6.4414,394
6.6446,7.7314,7.8573,5.7399,4.0377,6.2914,3.5635,2.8184,5.8548,2.7436,2.7609,13.0231,2.9493,13.6376,6.6564,7.69,585
15.8901,13.0157,9.4938,4.2718,2.4987,3.4618,1.7395,0.7399,2.3763,0.4787,0.5352,16.1663,1.6443,15.2768,6.8964,5.5147,458
7.2365,7.7959,7.1689,5.2038,3.2553,5.6577,3.443,3.1206,7.4832,3.2308,3.0849,13.3067,2.9191,14.5149,5.7746,6.8039,561
7.1035,9.3981,10.6927,7.1814,5.4335,6.6058,3.487,1.8075,4.0635,2.5296,2.8937,10.7831,3.9027,10.9004,6.8437,6.3736,391
8.4208,9.7519,9.5863,6.2003,4.4741,5.87,3.3646,2.6998,5.7852,2.8387,2.6291,10.0314,3.0284,11.1047,6.7265,7.4881,240
8.4832,9.5444,9.9774,6.5585,4.9401,6.6187,3.1145,1.5716,3.3469,1.5306,1.9176,12.643,3.6967,13.6576,6.5722,5.8272,446
8.3804,9.1087,8.5911,5.7838,3.8208,5.5757,3.2082,2.7648,6.0874,2.8172,2.6382,12.0163,2.87,12.5991,6.6273,7.1111,384
13.3957,14.2963,12.8517,6.6236,4.3933,5.1313,2.3749,0.7249,2.3368,0.6264,0.7529,12.6529,2.3403,12.1859,4.9964,4.3166,567
7.1646,9.6098,11.2517,7.6888,5.9963,6.9639,3.6281,1.5586,3.4007,2.1156,2.5622,10.7235,3.8804,10.9925,6.5252,5.938,387
7.6708,9.727,10.8073,7.2894,5.6657,6.7349,3.6506,1.931,4.0376,2.5669,2.703,10.1829,3.5228,10.3454,6.6783,6.4865,387
8.0545,8.842,8.9516,6.0661,4.5274,6.0631,3.3132,2.2283,4.6719,2.2848,2.5159,12.4743,3.4641,12.8518,6.8752,6.8157,635
8.5596,9.5439,9.7054,6.4314,4.6331,6.4855,3.6861,2.8462,5.1007,2.5778,2.6018,10.8047,3.4533,11.1501,6.2636,6.1567,584
6.9675,9.1236,10.4672,7.1721,5.4923,6.8059,3.4006,1.4797,3.453,1.8682,2.3309,12.3282,3.7017,12.6934,6.5149,6.2009,586
7.7347,9.1617,9.9285,7.65,6.2233,7.5963,5.3415,4.3478,6.0568,3.7586,3.1922,6.6453,2.5948,6.7847,6.0759,6.9082,490
7.555,9.1592,9.4204,6.303,4.5727,6.0657,3.1074,2.0446,5.1126,2.6275,2.6908,11.65,3.4171,11.9617,7.0384,7.2738,392
9.771,12.2104,12.758,8.0521,5.9915,7.088,3.5304,1.3533,2.5888,1.2915,1.5791,10.2324,3.6534,10.1153,5.048,4.7368,634
8.653,9.4778,8.9396,5.4878,3.779,5.4002,2.9965,2.1593,4.5667,2.2117,2.4928,13.8292,3.1605,13.6601,6.4962,6.6897,452
14.2443,13.0289,10.2239,5.4128,3.6442,4.6173,2.2033,0.822,2.4839,0.7277,0.8358,12.5941,2.4167,13.5893,6.5711,6.5848,497
7.1717,9.525,10.8197,7.2188,5.5286,6.6349,3.5178,1.8006,3.8819,2.452,2.8308,10.8297,3.9195,10.9033,6.7522,6.2134,391
7.8672,9.8382,10.6586,7.1336,5.409,6.5106,3.5457,2.3087,4.5887,2.6118,2.6542,9.9614,3.2405,10.4282,6.7477,6.496,415
7.2287,8.5922,8.9697,6.8316,5.1156,7.1209,4.4483,4.0035,6.5999,3.3279,3.0383,9.1004,2.7395,9.1434,6.4222,7.3178,449
8.7662,8.9599,8.1169,5.3669,3.2946,5.3871,3.2646,2.8297,6.2938,3.1335,2.9559,12.9854,2.8811,13.098,5.9836,6.6828,389
9.6072,10.4877,9.8476,6.4801,4.4825,5.9672,3.9566,3.5449,6.224,3.3197,2.8117,8.6868,2.359,9.3866,5.9926,6.8458,671
