@RELATION Edge_direction
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
12.7601,13.2552,10.4063,16.5053,18.1299,13.2534,5.1383,10.5516,8.7048,9.8762,7.7692,6.8896,10.8983,6.6772,12.6022,4.9053,9.524,5.5353,9.6449,6.9729,7.126,8.385,8.8466,6.1034,4.5778,6.2549,3.2666,2.1215,4.6142,2.3274,2.5946,12.1855,3.6179,13.1886,7.3515,7.4385,1.259,0.4616,-2.7432,-1.5256,1.6771,-2.9883,-1.1451,2.4927,-2.2868,0.2672,9.5909,-8.5676,9.5707,-5.8371,0.087,335
14.44,14.9407,11.7971,14.5791,14.1064,11.6127,6.5301,11.9939,9.8364,11.3631,8.8955,7.5888,9.8735,6.3656,8.8657,4.6554,9.3413,5.7362,9.6316,7.8468,7.8173,9.168,9.7362,6.7272,5.1865,6.6776,4.0265,2.9888,5.1496,3.0839,3.0043,9.5775,3.5646,9.8296,6.6194,6.843,1.3507,0.5682,-3.009,-1.5407,1.4911,-2.6511,-1.0377,2.1608,-2.0657,-0.0796,6.5732,-6.0129,6.265,-3.2102,0.2236,118
13.7675,12.0178,7.7626,12.6641,16.1444,15.8079,8.1216,13.7141,10.1011,9.837,7.3386,5.3946,7.4609,4.7733,10.5242,6.1169,13.3553,5.3541,11.428,8.316,8.8759,9.5717,9.0268,5.7579,3.7429,5.4338,3.4085,2.9476,6.062,3.1385,2.88,12.4179,2.5667,11.7584,5.9614,6.45,0.6958,-0.5449,-3.2689,-2.015,1.6909,-2.0253,-0.4609,3.1144,-2.9235,-0.2585,9.5379,-9.8512,9.1917,-5.797,0.4886,285
13.7228,14.7782,11.8892,16.441,16.2335,11.7874,4.5942,10.5537,9.2749,11.5113,9.2537,8.37,11.6205,6.8149,10.7196,4.2318,8.4933,4.8548,8.5833,6.2718,7.0198,8.9532,10.3535,7.3456,5.6816,7.1493,3.646,1.7645,3.6158,2.0614,2.4402,11.414,3.933,11.905,6.6748,6.0423,1.9334,1.4003,-3.0079,-1.664,1.4677,-3.5033,-1.8815,1.8513,-1.5544,0.3788,8.9738,-7.481,7.972,-5.2302,-0.6325,385
13.2201,12.5107,9.0973,13.2573,16.0367,14.3781,8.4939,13.0059,9.8893,9.794,8.1247,5.6519,8.252,6.0307,10.6507,6.3379,10.3171,5.7003,10.1525,9.099,9.0057,9.6396,8.8107,6.1158,3.7589,6.0824,4.3098,4.0057,7.045,3.7708,3.2904,9.618,2.6837,9.8121,5.7277,6.3236,0.6339,-0.8289,-2.6949,-2.3569,2.3235,-1.7726,-0.3041,3.0393,-3.2742,-0.4804,6.3276,-6.9343,7.1284,-4.0844,0.5959,379
12.6201,11.1257,7.2802,14.6447,19.5143,16.3122,6.4427,12.0601,9.5293,9.2211,6.6752,5.3665,8.1327,5.0548,13.5096,5.8311,13.333,4.9388,10.9442,7.4638,8.3508,8.7405,8.4887,5.4874,3.8489,5.3632,2.8351,1.861,4.5712,2.0937,2.3908,14.7826,2.9854,15.0034,6.5178,6.6795,0.3897,-0.2518,-3.0013,-1.6385,1.5143,-2.5281,-0.9741,2.7102,-2.4775,0.2971,12.3918,-11.7972,12.018,-8.4856,0.1617,354
14.7323,14.1082,10.0139,14.5992,16.1001,12.9195,5.4724,12.0545,11.1308,12.1857,8.5937,6.7854,9.1603,5.4917,10.2021,4.2742,10.3602,4.6424,9.7577,7.4158,9.0656,10.6451,10.672,6.3927,4.5181,5.4569,2.8134,1.6471,3.8347,1.9229,2.2096,12.4959,3.316,12.6843,6.4657,5.8603,1.5795,0.0269,-4.2793,-1.8746,0.9388,-2.6435,-1.1663,2.1876,-1.9118,0.2867,10.2863,-9.1799,9.3683,-6.2186,-0.6054,209
13.2055,13.0392,9.8771,14.3152,16.4949,13.6046,7.4127,12.0509,9.5153,10.0463,8.0452,6.3968,8.8506,6.1961,10.9837,5.7834,9.7939,5.7296,9.986,8.6732,8.1539,9.2274,9.1504,6.3978,4.5789,6.1679,4.038,3.5906,6.4543,3.2607,2.9559,9.3885,3.0203,10.1006,6.4044,7.1105,1.0735,-0.077,-2.7526,-1.8189,1.589,-2.1299,-0.4474,2.8637,-3.1936,-0.3048,6.4326,-6.3682,7.0803,-3.6962,0.7061,334
14.5102,17.1869,14.8859,15.2164,12.7026,9.8164,5.1531,10.5286,9.4361,13.1788,11.5386,9.9991,11.3081,6.578,7.3233,3.7303,7.7699,5.041,7.5845,6.5123,6.151,9.3834,12.1906,8.9878,7.4425,7.6614,4.3687,2.5772,4.5176,3.0576,2.8211,7.6188,3.4635,7.7815,6.0543,5.9228,3.2324,2.8072,-3.2028,-1.5453,0.2189,-3.2927,-1.7915,1.9404,-1.46,-0.2365,4.7977,-4.1553,4.318,-1.7272,-0.1315,345
16.1045,13.8518,8.699,13.1614,15.5138,12.9494,6.2337,13.4864,13.4205,12.7079,7.7618,5.5101,7.6187,4.7656,9.6346,4.211,10.3164,4.3631,10.6733,9.017,11.9033,12.0256,10.2772,5.3601,3.4733,4.4511,2.3601,1.6235,3.8767,1.6843,1.8502,12.5151,2.9462,13.1374,6.5176,5.9982,0.1223,-1.7484,-4.9171,-1.8868,0.9778,-2.091,-0.7366,2.2532,-2.1924,0.1659,10.6649,-9.5689,10.1912,-6.6198,-0.5194,212
14.1433,15.2026,12.2419,16.1575,15.5323,11.3561,4.6794,10.6869,9.7381,12.1482,9.6647,8.6631,11.6681,6.8303,10.1816,4.2367,8.0141,4.4739,8.1167,6.2646,7.38,9.4399,10.8825,7.7164,5.9968,7.3457,3.9213,1.9531,3.5526,1.9827,2.3594,10.665,3.8578,11.074,6.1819,5.6909,2.0599,1.4426,-3.1661,-1.7196,1.3489,-3.4244,-1.9682,1.5995,-1.5699,0.3767,8.3056,-6.8072,7.2162,-4.8921,-0.491,385
14.0559,14.8912,11.7996,16.2094,15.9938,11.7121,4.5627,10.7753,9.6724,11.8408,9.2871,8.3162,11.4927,6.6576,10.5184,4.1664,8.4665,4.6968,8.5942,6.2909,7.336,9.2111,10.5091,7.3187,5.6273,7.072,3.5601,1.6516,3.3721,1.8866,2.3494,11.6533,3.9489,12.0922,6.5271,5.8847,1.8751,1.298,-3.1904,-1.6914,1.4447,-3.5119,-1.9085,1.7205,-1.4855,0.4628,9.3039,-7.7044,8.1433,-5.5651,-0.6424,385
13.7508,13.2113,9.6306,14.0806,15.9221,13.3541,7.3617,12.6889,9.8126,9.8516,7.6947,5.9245,8.6655,6.0473,10.5534,5.4082,10.2582,6.1483,10.6264,9.0092,8.4888,9.2508,8.7692,5.8909,3.8955,5.734,3.5667,3.3884,6.4566,3.22,3.0113,10.6513,3.0437,10.7531,6.6197,7.2599,0.762,-0.4816,-2.8783,-1.9954,1.8385,-2.1673,-0.1783,3.0682,-3.2366,-0.2087,7.64,-7.6076,7.7094,-4.1334,0.6402,343
13.7469,15.3245,12.6972,17.2303,16.202,11.0561,3.8513,9.8916,9.4183,12.3901,10.0963,9.5686,13.4005,7.7193,11.4074,4.2536,6.5553,3.2619,6.6027,5.3258,7.3665,9.6747,11.788,8.7738,6.8233,8.8329,4.4396,1.6757,2.9656,1.4671,1.7701,10.2203,4.2203,10.6973,4.9088,4.376,2.3082,2.1133,-3.0142,-1.9505,2.0096,-4.3933,-2.7639,1.2899,-1.4985,0.303,8.4502,-6.0,6.477,-5.7885,-0.5328,286
14.0476,15.3409,12.3897,16.6594,16.041,11.2233,4.0575,10.2406,9.7726,12.4704,9.8829,8.8203,12.1732,6.9756,10.7131,4.011,7.4556,4.113,7.5426,6.0697,7.73,10.2651,11.8942,8.1505,6.3133,7.7286,3.753,1.5983,3.4996,1.9761,2.0898,9.8848,3.3414,10.399,5.9186,5.4578,2.5351,1.6291,-3.7437,-1.8372,1.4153,-3.9756,-2.1547,1.9013,-1.5235,0.1137,7.795,-6.5434,7.0576,-4.4804,-0.4608,211
13.6048,16.3493,14.2754,17.2803,14.8676,10.1834,3.7943,9.645,8.3923,12.1764,10.591,10.0565,13.2391,7.1772,9.3753,3.5309,7.386,5.0598,7.5577,5.4579,5.3982,8.3721,11.2613,8.7841,7.3012,8.4708,4.4129,1.6927,3.5929,2.3857,2.6049,9.7627,3.9628,10.0174,6.2434,5.737,2.9739,2.8892,-2.4772,-1.4829,1.1696,-4.0579,-2.7202,1.9002,-1.2072,0.2192,7.1578,-5.7999,6.0546,-3.774,-0.5064,299
14.1076,16.9909,14.8075,17.1836,14.451,9.6406,3.3273,9.4916,8.8745,13.1211,11.3959,10.5912,13.3597,7.1675,8.6247,3.1703,6.9887,4.6839,7.0154,5.007,5.3407,8.7582,12.0997,9.1364,7.595,8.3927,4.3415,1.4547,2.7791,1.9244,2.4751,10.1538,4.2233,10.3227,5.8961,5.1067,3.4175,3.3415,-2.9633,-1.5414,0.7977,-4.0512,-2.8868,1.3244,-0.8547,0.5507,7.6787,-5.9305,6.0994,-4.4266,-0.7894,204
14.288,14.8253,11.5259,14.7576,14.4727,11.9029,6.1597,12.0679,9.5936,11.1045,8.7967,7.4061,9.7768,6.1132,9.0812,4.3666,9.7143,5.9724,9.9485,8.1262,7.7252,9.3303,9.9095,6.8357,5.037,6.5321,3.6526,2.7597,5.4124,3.2019,2.9036,9.8267,2.9541,9.8454,6.8802,7.1935,1.6051,0.5792,-3.0738,-1.7987,1.4951,-2.8795,-0.8929,2.6527,-2.2105,-0.2983,6.9231,-6.8726,6.8913,-2.9652,0.3133,246
14.1801,12.7444,8.6618,13.3937,16.0729,14.1827,7.5235,13.2408,10.5709,10.1982,7.3966,5.5635,7.9394,5.3019,10.5703,5.4048,11.2958,5.706,11.1892,8.8635,9.2198,9.6754,8.9575,5.5759,3.6685,5.2507,3.2234,2.7929,5.8675,2.8448,2.7401,11.5365,2.9954,12.0384,6.6284,6.9848,0.4556,-0.7179,-3.3816,-1.9074,1.5822,-2.0273,-0.4305,3.0746,-3.0227,-0.1047,8.7964,-8.5411,9.043,-5.41,0.3564,291
16.859,15.3081,10.1566,12.9601,13.5495,11.6631,5.9361,13.5675,13.478,14.1377,9.2508,6.8379,8.0745,4.7868,7.5196,3.5761,9.7947,4.1186,10.1637,8.2615,10.9077,12.4456,11.9977,6.6154,4.6519,5.1046,2.6078,1.3056,3.1763,1.5489,1.7333,12.067,2.7848,12.0509,5.8251,5.1775,1.5379,-0.4479,-5.3823,-1.9635,0.4527,-2.4968,-1.3022,1.8707,-1.6274,0.1844,10.3337,-9.2822,9.2661,-6.2258,-0.6476,355
14.1888,13.2153,9.3323,14.1133,16.3341,13.6232,6.6745,12.5186,10.4517,10.5901,7.6347,6.0175,8.5481,5.5273,10.6919,5.0678,10.603,5.6849,10.5482,8.6349,8.9764,9.6437,9.1514,5.8544,4.1716,5.5753,3.2347,2.6067,5.4899,2.6966,2.6112,11.3563,2.8517,11.8658,6.7345,7.1798,0.6673,-0.4923,-3.297,-1.6828,1.4037,-2.3406,-0.628,2.8832,-2.7933,-0.0854,8.7451,-8.5046,9.0141,-5.1313,0.4453,339
13.7932,14.5601,11.4774,15.4056,15.3056,12.0654,5.7484,11.6444,9.0473,10.6552,8.6135,7.3787,10.0865,6.2769,9.7788,4.3549,9.6601,6.2299,9.9785,7.9398,7.2463,8.9797,9.6395,6.7338,4.9423,6.5604,3.4933,2.582,5.376,3.05,2.953,10.5251,3.0754,10.496,6.9611,7.3859,1.7334,0.6598,-2.9057,-1.7915,1.6181,-3.0671,-0.9113,2.794,-2.326,-0.097,7.5721,-7.4497,7.4206,-3.5349,0.4248,246
13.3455,11.2331,6.7996,13.8617,18.9371,16.5621,6.5967,12.6642,10.6109,9.9565,6.6078,4.7622,7.2509,4.4944,13.1327,6.1753,13.7945,4.4036,10.9281,7.8831,9.7132,10.0366,8.7818,5.0985,3.1678,4.8507,2.4564,1.4004,4.256,1.807,2.0679,15.5436,2.9934,15.3833,5.9726,6.4706,0.3234,-1.2548,-3.6833,-1.9307,1.6829,-2.3943,-1.056,2.8556,-2.449,0.2609,13.4757,-12.5502,12.3899,-9.4107,0.498,342
15.0569,16.0005,12.6449,15.2536,14.1882,10.7942,4.8314,11.2304,10.3895,12.926,10.0135,8.4305,10.6412,6.187,8.6202,3.7388,8.6025,5.0722,8.6417,6.7368,7.5909,9.9622,11.2667,7.5363,5.6851,6.6042,3.5857,1.8572,3.695,2.2578,2.6364,10.4882,3.6391,10.7319,6.4693,5.9942,2.3713,1.3045,-3.7304,-1.8512,0.9191,-3.0185,-1.7285,1.8378,-1.4372,0.3786,7.8518,-6.8491,7.0928,-4.2626,-0.4751,352
13.5496,11.398,6.881,13.9318,18.7758,16.4341,6.3675,12.6621,10.7627,10.1811,6.6454,4.9052,7.39,4.4329,12.9289,5.9109,13.8795,4.3126,10.9336,7.7171,9.8564,10.0958,8.8989,5.0992,3.3616,4.8086,2.4052,1.2292,3.6933,1.5324,1.964,16.2173,2.9211,15.5141,5.9366,6.4663,0.2394,-1.1969,-3.7997,-1.7376,1.447,-2.4034,-1.176,2.4641,-2.1609,0.4316,14.2533,-13.2962,12.593,-9.5775,0.5297,342
14.2636,15.4513,12.4604,16.1646,15.3427,11.1713,4.4931,10.6529,9.6776,12.2741,9.7541,8.6535,11.4664,6.6451,9.7248,3.9735,8.2613,4.868,8.3714,6.3302,7.1359,9.3797,10.8437,7.5609,5.8719,7.086,3.6915,1.76,3.4426,2.0427,2.4674,10.9738,3.9007,11.3569,6.514,5.9725,2.2438,1.464,-3.2828,-1.689,1.2141,-3.3945,-1.9315,1.6826,-1.3999,0.4247,8.5064,-7.0731,7.4562,-4.8429,-0.5415,385
13.7806,14.9519,12.0715,15.814,15.2612,11.5461,5.4291,11.1455,9.0884,11.0884,8.95,7.7705,10.6081,6.6348,9.6818,4.2758,9.0553,5.8934,9.45,7.5035,6.961,8.8854,9.7609,6.8823,5.2215,6.7283,3.7276,2.485,4.9051,2.7625,2.8773,10.7221,3.6734,10.8717,6.7555,6.7804,1.9244,0.8755,-2.8786,-1.6608,1.5068,-3.0007,-1.2426,2.4201,-2.1426,0.1148,7.8448,-7.0487,7.1983,-4.1162,0.0249,338
15.0425,15.5195,12.0343,15.5268,14.6812,10.8938,4.9832,11.3187,10.8413,12.6094,9.6873,8.4822,11.1772,6.7683,9.4782,4.2661,7.3853,4.2411,7.9127,7.1509,8.7642,10.2713,11.0675,7.7765,5.9361,7.3071,4.0832,2.3468,3.7729,2.0096,2.2468,9.7372,3.3584,9.8912,5.5994,5.8319,1.5071,0.7962,-3.291,-1.8404,1.371,-3.2239,-1.7364,1.4261,-1.7633,0.2372,7.4904,-6.3788,6.5328,-4.2918,0.2325,259
13.4261,13.8305,10.9523,14.5827,14.9089,12.5362,7.608,12.1552,9.3173,10.1303,8.6163,7.1415,9.6935,6.8028,9.8874,5.6343,9.1207,5.6465,9.4307,8.5787,8.1598,9.2403,9.3755,7.0121,5.1849,6.9932,4.8014,4.1689,6.3867,3.4419,3.0312,8.202,2.6303,8.254,6.1728,6.9449,1.0805,0.1352,-2.3634,-1.8272,1.8083,-2.1918,-0.6325,2.2178,-2.9448,-0.4107,5.1708,-5.5717,5.6237,-2.0812,0.7721,239
13.0816,13.1758,10.0259,15.9469,17.8217,13.3885,5.5078,11.0518,9.228,10.0149,7.6569,6.5019,10.2875,6.3903,12.2651,4.9269,9.7676,5.5315,10.0053,7.4242,7.7932,8.861,8.9417,5.93,4.2981,5.972,3.1345,2.1535,4.7496,2.3177,2.4799,12.1627,3.3791,13.172,7.2275,7.4276,1.0678,0.0807,-3.0117,-1.6319,1.6739,-2.8375,-0.981,2.5961,-2.4319,0.1622,9.6828,-8.7836,9.7929,-5.9445,0.2001,335
13.7505,11.8723,7.4784,14.2481,18.25,15.4631,6.2763,12.6613,11.0251,10.3983,6.9517,5.6738,8.4915,5.0138,12.5598,5.2203,12.8674,3.7999,11.0293,6.9692,9.9558,9.9476,9.616,5.7487,4.0413,5.6316,2.7898,1.3079,3.0831,1.1864,1.5968,15.7609,3.2238,15.1732,5.6934,5.2436,-0.0082,-0.3316,-3.8673,-1.7074,1.5903,-2.8418,-1.4819,1.7752,-1.8967,0.4104,14.1641,-12.5371,11.9494,-9.4798,-0.4498,336
14.1968,15.7385,12.82,16.9679,15.696,10.8357,3.5617,10.1835,9.2036,12.1317,9.767,9.1391,12.4249,6.8257,9.9894,3.4641,7.9564,5.0087,8.3876,5.7018,6.3503,8.6366,10.7372,7.7262,6.0725,7.4346,3.4533,1.0292,2.5567,1.6048,2.491,12.2833,4.1163,12.7986,6.7981,5.9116,2.2863,2.1006,-3.011,-1.6537,1.3621,-3.9813,-2.4241,1.5275,-0.9519,0.8862,9.7923,-8.167,8.6823,-6.0005,-0.8865,205
14.9716,13.2708,8.6287,13.73,16.7762,13.9246,6.0184,12.6797,12.115,12.2282,7.9397,5.6804,7.7872,4.7656,10.5583,4.5609,11.4248,4.5813,10.2443,8.1143,10.4776,11.4457,10.408,5.6573,3.7474,4.6825,2.4879,1.5509,3.9207,1.8413,2.0952,13.0513,3.0807,13.1617,6.2895,6.1023,0.9681,-1.0377,-4.7507,-1.9099,0.9351,-2.1946,-0.937,2.3698,-2.0794,0.2539,10.9561,-9.9706,10.081,-6.8722,-0.1872,241
13.8931,13.3232,9.7893,13.8154,15.4472,13.2279,7.6826,12.8213,9.9983,10.0575,7.882,6.1318,8.6509,6.0914,10.2295,5.566,10.103,5.9354,10.3725,8.9817,8.7194,9.4462,8.9871,6.1392,4.1664,5.981,3.8873,3.5903,6.5026,3.3541,3.058,9.9054,2.8463,9.994,6.3915,7.0314,0.7268,-0.4591,-2.8479,-1.9728,1.8146,-2.0937,-0.297,2.9123,-3.1485,-0.2961,6.8474,-7.0591,7.1477,-3.6025,0.6399,343
15.4706,13.1363,7.9928,13.6494,16.7418,13.8182,5.9273,13.2636,13.8866,12.8963,7.7778,5.6668,8.2339,4.8356,11.0726,4.4499,9.9732,2.7966,10.1937,8.217,14.1087,13.9732,12.1346,6.3212,4.1118,5.382,2.6719,1.0147,2.5886,0.7468,0.8683,11.9189,1.8098,12.3986,5.3314,4.6196,-0.1355,-1.8386,-5.8134,-2.2094,1.2702,-2.7101,-1.6572,1.5739,-1.8418,0.1215,11.0506,-10.1091,10.5888,-7.0672,-0.7118,295
13.7851,11.7186,7.2302,14.0848,18.6509,15.9054,6.1351,12.4899,11.6086,11.1794,7.1536,5.3177,7.8663,4.8034,13.0007,5.5721,13.0665,3.2261,10.0581,7.1475,11.1771,11.6283,10.4306,5.6766,3.7084,5.1297,2.5956,1.095,3.1178,1.0735,1.2839,15.3366,2.7648,14.2359,5.3978,5.3484,0.4512,-1.1977,-4.754,-1.9682,1.4213,-2.5341,-1.5006,2.0228,-2.0443,0.2104,14.0527,-12.5718,11.4711,-8.8381,-0.0494,342
13.0573,10.354,5.843,11.9142,16.8525,18.0249,9.2837,14.6704,9.5064,7.9866,6.0629,4.0335,6.5653,4.2818,11.4056,7.0674,16.3129,5.3698,13.2533,8.1547,8.3614,8.0065,6.8521,4.5066,2.6458,4.818,3.1366,2.7019,5.9816,2.9694,3.0729,16.9813,3.0038,14.5499,5.8671,6.5449,-0.3549,-1.1544,-2.3455,-1.8608,2.1722,-1.6814,-0.4347,3.2797,-3.0122,0.1035,13.9084,-13.9775,11.5461,-8.6828,0.6778,337
12.172,11.9298,8.844,15.5002,19.1511,14.8109,6.3017,11.2904,8.724,9.0879,7.2155,5.7194,9.1748,6.0887,13.288,5.714,10.6644,5.841,10.4669,8.0154,7.4791,8.4171,8.2031,5.5852,3.7622,5.8228,3.2749,2.6324,5.9073,2.6605,2.7352,12.4491,3.4409,13.6182,6.736,7.2759,0.938,-0.214,-2.6179,-1.823,2.0606,-2.5479,-0.6425,3.2749,-3.2468,0.0747,9.7139,-9.0082,10.1773,-6.8822,0.5399,274
15.7428,15.161,10.7374,14.7881,15.3922,11.7082,4.5613,11.9089,12.9917,14.6851,10.1173,7.964,10.2745,5.8284,9.4948,3.6119,7.7393,2.617,7.8866,6.7895,11.2082,13.6643,14.1667,8.1267,5.7832,6.6812,3.0672,0.816,1.9175,0.5961,0.898,10.9779,2.6909,10.9246,4.4163,4.0653,2.4561,0.5024,-6.04,-2.3435,0.898,-3.614,-2.2512,1.1015,-1.3214,0.3019,10.0799,-8.287,8.2337,-6.5083,-0.351,353
13.2203,14.0536,11.1118,16.4881,17.1506,12.534,4.799,10.6427,8.8062,10.5405,8.5083,7.582,11.2554,6.753,11.7227,4.6734,9.0352,5.2656,9.1452,6.7126,6.9795,8.6872,9.6189,6.7826,5.0432,6.9232,3.4511,1.9729,4.3024,2.1738,2.4849,12.1297,3.6279,12.5703,6.619,6.6335,1.7077,0.9317,-2.8363,-1.7394,1.88,-3.4721,-1.4782,2.3295,-2.1286,0.3111,9.6448,-8.5018,8.9424,-5.9513,0.0145,296
12.3648,14.4661,12.3777,18.592,17.9408,11.6429,3.5054,9.1103,6.9848,9.4606,8.289,8.3034,13.1857,7.6033,12.7218,4.2852,7.9915,6.2781,9.029,5.8676,5.0122,6.7688,8.2614,6.3973,5.0732,7.4317,3.2214,1.4397,3.8614,1.9809,2.7658,13.1809,4.6337,14.244,7.913,7.8145,1.7566,1.4926,-1.8641,-1.3241,2.3585,-4.2103,-1.7817,2.4217,-1.8805,0.7849,10.4151,-8.5472,9.6103,-6.331,-0.0985,272
12.9028,11.2584,7.2361,14.5313,19.3787,16.1228,6.3572,12.2127,10.0146,9.5595,6.7061,5.3507,8.0633,4.945,13.3472,5.5454,13.2319,4.7562,11.0756,7.4046,8.7247,9.0067,8.6687,5.4353,3.8033,5.216,2.7544,1.6773,4.1979,1.8853,2.2479,14.9421,2.9892,15.3586,6.6068,6.4858,0.282,-0.338,-3.2334,-1.632,1.4127,-2.4616,-1.0771,2.5206,-2.3126,0.3626,12.6942,-11.9529,12.3694,-8.7518,-0.121,354
14.1655,14.295,10.7566,15.7482,16.7186,12.5159,4.6947,11.1055,10.2313,11.8245,8.7566,7.4122,10.5705,6.1339,11.0759,4.1347,9.4235,4.7334,9.267,6.4363,8.0975,9.8825,10.5991,6.6531,4.804,6.0154,2.857,1.2691,3.3179,1.654,2.2215,12.7479,3.6052,13.5127,6.6498,6.1133,1.785,0.7166,-3.946,-1.8491,1.2114,-3.1584,-1.5879,2.0488,-1.6639,0.5675,10.5264,-9.1427,9.9075,-6.8629,-0.5365,248
13.6434,14.6511,11.8183,16.6159,16.4817,11.7767,4.5815,10.4314,9.3729,11.4696,9.1401,8.3023,11.949,7.1745,11.3734,4.5132,7.9397,4.3675,8.0785,6.3192,7.6502,9.3638,10.5073,7.5263,5.6923,7.549,3.8344,2.0223,3.7416,2.0743,2.262,10.6731,3.7811,11.2795,6.2413,5.8016,1.7136,1.1435,-2.981,-1.834,1.8567,-3.7146,-1.8121,1.7193,-1.6673,0.1877,8.4111,-6.892,7.4984,-5.0382,-0.4397,341
13.9186,13.7272,10.1339,15.6074,17.1566,12.9318,5.1811,11.3434,10.1156,11.0931,8.2214,6.8195,10.338,6.0733,11.4357,4.476,9.5949,5.0784,9.8612,6.8929,7.9706,9.3108,9.6281,6.0831,4.3895,5.8558,2.907,1.3763,3.4214,1.5858,2.189,13.4216,3.9495,14.3358,6.8546,6.7211,1.3402,0.3173,-3.545,-1.6936,1.4663,-2.9488,-1.5307,2.0451,-1.8356,0.6032,11.2326,-9.4721,10.3863,-7.4812,-0.1335,340
15.733,12.2918,6.6629,12.1292,16.2127,15.4193,7.1903,14.3608,13.5978,11.8424,6.7813,4.564,6.1225,3.9233,10.0138,5.1947,13.7418,3.8968,11.3228,8.9987,12.7953,11.9012,9.3631,4.7111,3.0791,4.0539,2.2229,1.393,3.4159,1.4688,1.7806,15.5459,2.6887,13.4525,6.1381,5.9899,-0.8941,-2.5381,-4.652,-1.632,0.9748,-1.831,-0.8299,2.0229,-1.9471,0.3118,13.7653,-12.8572,10.7638,-7.3144,-0.1482,348
14.0316,16.2544,13.7071,17.5685,15.6703,10.224,3.1127,9.4314,9.5281,13.6331,11.1826,10.5046,14.2258,7.881,10.7431,3.6983,5.5473,2.8346,5.6705,4.5509,7.0001,10.3079,13.4716,9.7499,7.5596,9.4568,4.7581,1.2806,2.4255,1.1197,1.4382,9.6454,4.0544,10.0411,4.0464,3.6446,3.3078,3.1637,-3.7217,-2.1903,1.8972,-4.6987,-3.4775,1.1449,-1.3058,0.3185,8.2072,-5.591,5.9867,-5.9947,-0.4018,332
