@relation Gabor_Edge_LDA

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}

@data
-7.619518,0.494481,1.708697,2.107023,2.323416,-5.570017,6.26512,6.090894,-4.139263,6.898746,1.380978,3.977536,-0.229394,2.156414,1.259316,2.310666,0.467695,-4.231731,-0.251606,-1.657956,-2.280761,-1.326346,-0.876863,-2.797769,0.325397,0.123472,3.219607,0.51501,2.875835,-1.892167,-1.466026,-0.858119,-4.515908,-0.178523,2.314897,-0.168811,1.577718,1.515226,2.352226,1.845994,0.93639,-1.907561,-1.71732,0.699135,0.48967,-1.352932,0.564373,0.758507,0.639756,1.402117,1.355586,0.396266,342
-0.906962,6.664171,-3.287371,0.620412,0.551067,-1.59943,-4.448687,-1.390271,-0.918862,-1.026373,0.885006,3.340469,-2.795688,-1.610187,-1.79276,-0.414698,-1.968797,1.286712,1.070955,1.693435,0.761682,-1.02494,-1.052443,0.380426,0.136116,0.102803,0.734802,-1.435203,-0.328388,-0.14545,-1.131732,0.810032,-1.580891,0.594241,-0.89158,-0.290361,1.793929,0.548303,1.536923,-0.42761,2.1432,0.843523,-0.493809,0.360963,-2.016592,-1.363421,-0.957909,-0.583796,0.66654,-0.597759,1.459239,-0.936557,343
10.358274,-3.022854,0.119636,-1.451703,-1.908154,-0.367056,1.8324,-2.811236,-6.193189,-3.934714,-4.620854,-4.243825,-1.956679,1.092592,-0.969255,3.402975,-3.229035,-3.394838,0.027864,1.739412,-2.383756,-0.633205,-1.343292,-0.014373,-4.32374,2.852556,0.08925,0.641483,-0.694545,0.056132,-4.679687,-1.80258,0.798504,-3.513957,0.76097,1.623463,-0.494441,0.866797,-2.41707,0.754123,-0.574313,1.516503,-1.49698,-1.396814,-1.003093,1.798502,-0.054466,0.478251,-1.562777,0.495853,1.613502,0.762599,344
26.994051,-18.410551,-18.289135,-4.749189,11.598766,1.020535,8.143029,0.540355,10.948011,3.849352,1.878857,2.464822,-5.53872,-3.779658,-0.042424,-1.055634,0.850881,2.334274,-1.20085,-5.38063,-1.852831,1.629308,1.167449,-0.547742,0.774943,6.138867,1.814242,-1.612827,-3.866948,-1.205975,2.094039,-0.467737,0.733051,-0.354007,0.961534,0.339831,-2.31096,-0.774545,1.135028,-0.252327,1.266985,0.990008,0.588557,-0.417518,1.943119,-0.03513,-1.377492,0.004439,-2.073913,-0.306423,0.912171,-0.119331,345
11.553929,-6.45825,8.735164,11.393844,7.295435,-1.901403,-4.284867,-8.592847,-6.051125,-7.148063,-1.313798,5.716568,-1.53318,-4.894867,7.438001,0.730453,2.52303,-1.98186,-2.931189,0.162442,-5.07548,1.782954,-0.824057,-0.214319,-5.473322,2.947365,-4.205264,-1.074882,-1.252659,-1.437924,0.121724,0.281459,-0.694131,4.390678,0.199226,-0.254317,-0.956587,0.277322,-0.721322,0.865185,-0.626558,-0.782598,0.382923,1.457268,-1.210187,0.43775,-1.678357,0.065351,-0.944555,-0.096562,-1.171533,-0.479964,346
0.500211,10.53614,1.290128,-0.735474,1.349847,-5.89929,2.412684,1.189986,1.041941,-2.041298,-6.293087,1.348802,4.11967,-4.915719,-0.023349,-4.745458,1.499214,1.013885,0.161349,3.869877,-2.684398,1.773697,-3.351309,-2.034033,1.327527,-1.927283,2.121643,1.295847,-0.740178,2.393742,0.110512,-0.4712,1.729742,0.405177,-0.949856,2.693589,-1.460648,-0.157228,-0.194066,-1.465501,-0.910789,1.22954,0.206351,-0.219068,0.316912,-1.456852,-0.110303,-2.735774,-0.383264,1.125889,0.584226,-0.116524,347
-13.149212,-8.590257,0.624519,0.892361,-1.243269,-8.477479,0.442248,-0.336654,-0.912001,2.454709,-0.30918,2.565406,1.977241,0.325577,-1.951416,-0.648196,-3.992516,-1.813299,1.051008,2.794513,0.347177,3.224612,1.423392,-2.406215,1.030225,2.739217,0.52311,1.218774,-0.593085,-1.167243,-2.783363,-3.570713,-4.373605,-3.082825,0.12403,0.532555,1.486015,2.529837,1.186673,1.285141,-0.015828,1.285524,-0.204225,-0.204673,-0.594148,0.385483,-0.60058,2.219153,0.415919,-1.981612,-1.618896,-0.726935,348
13.8006,0.28823,3.503839,7.837421,-2.065683,2.373472,1.563771,4.75502,-5.970515,-0.903241,-2.044957,-4.480113,1.984745,-2.595613,4.019898,2.033948,-0.945865,4.993108,0.118995,0.903404,-0.325948,-2.545372,-2.991451,1.662676,-0.282449,0.645062,-0.226532,0.529732,-1.276428,-2.431503,0.351945,-1.602962,-0.339424,-1.096508,1.506332,2.39846,0.654234,-1.123587,1.981038,-0.198666,3.856407,-0.242263,0.130408,-1.520927,1.424737,-1.812993,-1.760925,0.378222,-0.198913,-0.105757,-0.88819,-0.556668,332
-1.713448,4.870019,2.573763,-0.193943,2.912205,-1.618584,4.06866,2.277053,-3.573441,0.563707,-0.13954,2.06167,5.357115,0.352483,-1.182449,4.370235,3.853565,2.603089,-0.362027,-4.31665,-2.45558,0.783596,2.55993,-3.620466,1.208216,2.441536,-1.763741,3.322792,1.394495,0.555132,4.738521,0.568713,0.279357,1.653896,-0.712153,-0.866628,-0.83471,3.044608,1.832318,-1.090327,-0.161844,-0.696264,0.243551,0.203288,0.032329,0.836565,-0.531443,-0.65036,0.157124,1.427628,-0.556022,0.72439,333
-0.03978,1.394991,-0.820643,-2.000513,3.544946,0.50302,-2.855798,1.75771,3.668,0.91445,-3.122008,-1.306271,3.143028,-2.234715,0.520303,-0.955664,0.488659,-1.426051,-3.319299,2.255687,-0.346042,-0.759346,-1.785406,0.748669,1.473368,-1.735062,-1.326995,1.614001,1.713518,0.083192,1.831669,-3.37835,-1.497257,0.064013,-2.783502,-1.495158,0.626176,0.839675,-1.012216,0.113603,1.175367,-1.548905,-0.828275,0.252153,0.081095,0.213104,-0.44289,-1.307327,0.587825,0.001485,-0.544836,1.048425,334
1.3645,2.411653,0.757658,-1.90754,-4.321393,0.707889,-1.069106,-1.218382,3.77207,-0.630369,-0.174166,1.031014,1.143758,0.554532,0.719757,-3.121396,2.405279,0.443856,-2.104392,-2.537337,1.022694,-1.592364,-0.2799,1.840273,-1.576649,-2.665302,0.025913,-1.550861,-1.031,-1.742083,0.982028,-0.8984,-0.051126,-2.028688,0.227132,-0.459892,-0.832116,-0.349407,0.484507,0.347012,0.901915,0.914469,1.436503,0.372345,-0.707921,1.77353,0.438515,1.151681,1.626859,-0.39505,0.613328,0.327411,335
-4.399956,-0.55165,4.808166,0.761618,0.177997,4.021629,4.247559,2.94514,-1.170905,2.176618,-0.884242,1.944501,2.747381,0.805672,3.195099,1.698374,-2.51298,4.663715,-4.997318,-3.094369,4.065667,-2.129238,-1.849324,-2.969412,-0.685607,2.26747,3.872842,0.8646,1.369382,-0.024034,-0.113001,-0.106858,2.303732,0.998611,1.063854,-3.295458,2.761533,-1.440042,-0.29307,1.047497,-0.876944,0.801513,-0.230171,-0.165691,1.75232,-1.385252,-1.339736,-0.478319,1.082936,0.513149,0.041573,2.039821,336
-9.843809,-5.838481,-14.201847,21.998339,-11.167328,-0.121516,5.913356,2.925108,1.938461,1.512988,-4.72437,2.254355,0.267542,-4.385614,0.289239,3.767906,4.597096,-4.349068,4.655086,-0.659179,0.001516,0.673041,-1.973684,2.507694,1.297356,-3.987811,-0.338714,-2.646589,-0.145261,-3.432638,2.087709,1.640489,0.548818,1.646027,-0.898246,0.003284,-0.668695,-1.655345,-2.31684,-0.778355,-2.084071,-0.832312,0.319429,1.082285,0.691311,0.471741,-0.248933,-0.751161,-0.604239,-1.579607,-1.175261,-1.542375,337
7.761685,-0.54044,-1.326961,-2.231926,-2.164753,1.863928,-1.466114,1.945472,-1.837124,4.36909,-4.866918,5.875803,-0.423032,0.998524,2.330949,-1.069497,1.442951,0.519291,4.274606,4.968049,1.753073,0.479588,5.389764,-0.73732,1.228157,-0.953701,0.217391,-2.204769,1.482585,4.658281,-0.098789,2.285817,2.015106,-1.874402,3.303829,0.068883,3.372241,-1.251824,-1.179523,-0.493169,-1.061361,-2.22777,0.474582,0.118061,1.510388,0.031195,-1.517547,0.415806,-1.938172,-2.102023,-0.179357,-2.377537,338
-3.970778,-1.838413,1.986122,0.297981,1.329865,0.10271,-2.793407,1.64651,3.714803,-1.802259,-0.222981,0.950851,0.113115,2.318729,1.090721,-1.130925,1.925447,-1.163175,-1.565262,0.037151,0.770184,-0.038617,0.821382,1.234281,0.935085,-0.729327,-0.735738,2.657023,-2.241346,-1.371574,-1.254449,-1.309226,0.814908,1.693717,0.163458,-0.259186,0.716754,0.71683,0.990798,0.49379,0.686759,-0.205035,0.628713,0.199985,0.687668,0.988394,-1.193467,-0.849743,1.874347,0.381234,-0.558517,-0.653878,339
-1.948804,2.579849,-2.256568,-1.613873,-4.096538,0.291797,-4.736052,-1.97223,-2.932176,2.835542,-1.975968,6.170387,0.984917,4.966476,-1.507144,-1.013443,2.349206,2.108133,-1.270032,-2.515711,0.771068,2.73826,-1.578641,1.052824,1.6964,-2.8939,-2.883835,0.894823,2.602496,-3.607036,-0.512819,-1.005337,1.190946,1.373263,3.120167,1.369466,0.372573,-0.163949,-1.510309,-2.263506,0.456278,-2.230091,-0.537235,-1.980022,-1.44896,-2.191489,-0.966979,-1.325054,1.790372,-0.419419,1.628493,0.459904,340
8.584588,0.753504,3.985166,1.148872,-3.256109,0.860606,0.344316,1.731855,-4.10472,-1.66823,3.63365,-4.563414,-0.385076,0.493762,0.278194,1.171294,-0.870985,2.870963,0.162532,1.828697,-1.507577,-1.620641,-0.590685,-0.347603,1.686109,-1.56292,0.997228,-0.128712,0.185337,-0.743746,0.623094,0.497019,0.593757,-1.530359,0.471461,1.700963,-0.454956,-1.239777,-0.59371,-0.397013,0.111732,0.575713,0.041811,-0.990537,-0.309474,-0.594963,0.314035,0.411141,-0.457586,-0.057582,-0.608285,0.055081,341
-6.698947,2.688979,2.54829,1.677101,2.359321,-5.333331,5.520588,6.595623,-4.439783,6.620045,1.54213,2.336666,-0.143407,2.569062,1.892904,3.356638,1.81869,-4.291967,0.657358,1.362767,-1.788194,1.215201,-0.128334,-0.649181,1.076568,-2.607712,-1.182112,-2.024892,0.789419,-2.116116,2.262278,-1.269439,-3.391739,-0.879679,0.440109,-0.762192,-0.559687,-1.311897,0.770908,0.095591,-0.047902,0.487904,1.772996,-0.851414,-1.193415,1.139173,-0.689072,-1.00178,-0.325726,1.217645,0.929675,-0.834635,342
-2.676146,5.295589,-4.522486,-0.390529,1.878521,-0.43793,-5.939361,0.229158,-2.297488,0.79912,-0.015072,4.531776,-2.612122,0.014731,1.122392,0.454112,-0.175429,1.47837,0.804147,1.21266,0.292068,0.356713,-0.183067,-0.978491,0.461175,0.676056,-0.564688,0.591291,-0.660344,-0.430391,0.994393,0.468368,-1.237181,-0.907141,-2.324499,-1.933609,1.003709,1.928644,-2.08945,0.428978,-0.95006,1.803335,-2.330367,1.372045,-2.056648,-0.665586,1.083136,1.260166,-0.279803,-0.998441,-0.91063,1.91546,343
9.728587,-3.279164,-0.555719,-2.541006,-1.518568,-0.006859,1.113286,-2.712963,-6.242402,-2.908947,-4.552571,-3.403367,-1.48052,1.102766,0.147046,2.147954,-2.83348,-3.509378,0.989625,0.963513,-1.113192,-0.300553,1.045347,0.826055,-4.22219,-0.445229,1.542859,1.844274,0.894841,1.223289,-3.78268,-2.200991,1.471737,-3.64611,0.920925,1.803873,0.301579,0.896342,-2.493376,0.061404,-1.449931,2.691213,-1.462851,0.094209,-0.78279,2.510006,0.615641,1.611782,-2.292093,-0.706545,1.016419,-1.032238,344
25.804196,-16.587082,-17.266678,-3.367182,9.874276,0.635463,7.888018,0.922028,9.689221,4.659686,0.967245,3.375231,-4.723382,-2.235483,-0.537982,-1.752714,-0.175816,3.286957,0.068527,-3.878797,-1.111805,-0.185885,0.653768,-0.786911,1.256072,3.588717,0.629686,-0.582537,-2.469835,0.079551,0.76775,-2.391335,-0.255771,-0.779396,0.310108,-1.632537,-1.35796,-3.118943,1.12625,-2.34877,-0.206981,-0.047533,-0.24058,-1.608753,1.568833,-0.624862,-0.991903,-0.016501,-3.405779,-0.462746,0.235211,-0.24853,345
12.092252,-6.021334,10.848797,14.372277,8.49667,-1.972767,-6.844841,-10.521057,-4.44125,-7.632416,-2.519172,5.377019,-1.130354,-3.908412,6.920491,0.302962,2.934762,-4.267226,-2.496183,-0.09532,-4.664908,4.437775,1.608163,-0.67111,-7.846111,2.436741,-1.517166,-2.87151,-1.192779,-0.1618,-1.451491,1.471919,0.400895,4.708659,-0.786036,-1.128736,-0.828668,0.165465,-0.037053,-1.095989,-0.718267,-0.462693,-0.043115,1.77551,-2.314583,-0.293706,1.474344,-0.048392,-0.23058,1.137809,-0.318258,-0.631224,346
0.027209,10.344823,3.663977,0.982183,2.362517,-6.0986,4.394057,3.437619,0.613363,2.810748,-5.726925,-0.200789,0.627512,-0.606099,-0.767081,-6.751451,2.220248,1.332489,0.688015,0.627043,-2.763416,1.821568,-2.91866,1.525924,4.987535,2.094164,5.194047,1.977331,-0.039777,0.404682,0.170836,-0.694277,0.362322,3.350681,-0.891248,0.984292,0.141506,2.255474,0.841569,-0.194464,-0.346522,1.981242,-0.526244,0.746378,1.329071,1.482233,1.352989,1.319881,0.179535,-1.955517,0.409028,-0.697178,347
-13.95676,-9.191542,0.582111,-0.496401,-1.556096,-6.064655,-1.547231,0.20901,-1.438292,1.077716,-0.476807,1.891723,2.473993,0.554725,-0.884827,0.140362,-1.913289,-0.537538,0.017937,2.038776,0.31392,3.275062,1.583377,-1.039359,2.902006,3.103597,0.923419,1.097949,-1.49257,-1.653374,-1.986998,-2.054476,-2.265532,-0.936988,0.885652,0.75554,0.129908,-0.074314,2.124913,1.524786,1.540565,-1.256054,0.321948,-1.074253,-0.397354,0.020971,0.760415,-0.61535,-0.530233,-0.565745,-2.011158,0.107325,348
14.592813,1.056427,4.301649,8.529853,-2.791202,3.091938,1.683918,4.707461,-5.663459,-1.294774,-1.214996,-5.788357,1.590126,-3.242916,3.870151,2.092787,-1.375646,5.695312,-0.071747,2.218666,-3.053595,-0.795631,-3.720735,3.472441,-0.212581,0.451572,0.512147,0.807463,-1.525857,-2.065203,-0.186813,-1.205153,-0.384279,-1.917524,1.160256,3.031917,0.171783,-0.537299,0.403571,-0.961322,2.291699,0.775441,-1.11734,-1.11144,0.136629,-1.774121,-2.487805,0.851867,-1.421851,-0.604173,-0.753278,1.102478,332
0.596095,6.697238,2.128345,0.355013,1.817929,-1.376459,0.35941,2.182263,-1.72298,-0.222055,-2.540454,2.923931,6.519773,-4.646175,-2.251575,5.091264,-0.818989,3.090431,-0.942443,-1.979239,1.115321,0.273112,0.757085,-2.635644,2.427024,3.27152,-0.02312,5.558251,0.141636,1.410227,0.878059,0.236485,2.705905,3.806037,-0.566524,2.774606,-5.385544,0.502684,0.111867,0.652053,2.520436,-0.551711,-0.821907,-1.104344,-1.932379,0.01106,-0.745855,-0.88213,0.034829,0.919041,-0.178509,1.565704,333
-0.805984,1.674909,-3.108234,-1.338636,4.666834,0.731528,-3.063844,1.732377,7.638718,-1.107536,-3.056817,-3.514504,3.039014,-2.265527,-0.168018,1.110656,-1.245685,-0.335138,-4.135281,2.590424,-0.810801,0.678348,-1.227542,2.064368,0.754937,0.009462,-0.653455,-0.841069,0.807911,-2.321763,3.36916,-2.000111,-0.480739,-0.689799,0.771849,-0.582781,1.608553,1.013668,0.59937,-0.339414,1.059848,-0.441162,-0.150456,-1.773588,-2.198237,0.641298,-1.492375,-1.555704,-2.593976,-0.062055,-0.536307,-0.148226,334
1.618194,3.237934,0.105579,-1.246295,-3.689471,0.141123,-0.642782,-0.351364,3.506953,-1.301806,-1.890323,1.590877,1.18068,1.324708,-0.997611,-3.515855,2.644976,-0.017934,-2.470056,-2.331044,-0.271087,-1.32903,-1.394993,0.519379,-0.107938,-1.816333,-0.250823,-2.707735,-1.056648,-1.626944,-0.759513,0.633443,0.674829,-2.272223,0.109204,1.357426,-0.43349,-0.478042,-1.004533,0.074452,-1.167396,1.435769,-0.833479,0.089318,-2.231113,0.84485,-0.761493,0.068104,0.388253,-0.938106,0.360389,0.752679,335
-3.914405,-0.61972,6.025414,0.20154,1.585003,4.047019,4.139958,2.408776,-1.436968,1.994745,-1.104166,2.933109,3.351305,-0.170718,3.246954,1.275114,-4.560205,6.000072,-4.65389,-4.07226,3.857141,-0.9746,-1.807252,-2.453715,0.762778,2.786762,2.666931,1.522177,0.454595,0.347779,0.703233,-0.925168,2.292654,0.953439,0.064171,-2.853219,3.448662,-1.287628,-0.681502,0.445642,0.43814,0.189401,1.026769,-0.383026,0.956654,-1.073445,-0.692107,-0.33422,0.465302,0.45215,-0.377323,1.204681,336
-9.696647,-8.265951,-14.101704,22.387864,-11.441055,1.094607,7.126866,3.849981,3.933517,3.178485,-6.824312,3.600092,1.110464,-5.101301,-1.754153,6.60027,6.066266,-4.074566,2.787741,-3.218123,-0.278229,-0.872178,-6.120809,1.62399,0.716108,-2.781848,5.713017,0.402428,-1.132542,-2.051231,-0.268081,2.329499,3.317248,-3.844751,-2.029331,-1.22097,-0.870514,4.948104,-1.908568,3.024923,-0.753605,-1.480301,4.411201,-3.663539,-1.158647,1.758073,1.284283,1.811724,-3.715487,-0.554304,0.128013,-0.927562,337
9.113482,-0.841707,-2.784436,-2.408959,-3.371797,1.442647,-1.003059,2.219236,-0.931236,4.414069,-2.905513,4.56994,-0.025244,0.401295,1.745228,0.786223,0.365385,0.384532,3.146771,2.403676,-1.788678,0.00693,3.597151,-1.705929,1.16323,0.906844,-1.12591,-1.027625,0.698944,1.706246,0.988786,1.721241,0.52219,-2.082875,-0.196727,-0.377572,1.327539,-1.502155,0.145862,-1.308507,-0.61941,-2.737165,-0.81169,1.178854,1.689252,0.015254,-1.492052,-2.662055,-0.958905,0.095789,-0.02677,1.166069,338
-3.681684,0.429501,0.155569,-0.142631,2.44876,-1.432434,-2.936274,0.796049,3.015622,-1.018075,-1.292255,0.049073,-0.903203,2.233042,1.140924,-1.737411,0.279349,-2.036531,-0.872472,-0.242116,-1.052738,1.298222,-0.351087,0.876699,-0.068783,-0.037069,-0.931088,1.750658,-2.114567,-0.366602,-1.386846,-0.210227,0.444329,1.002463,0.591776,-0.265141,-0.325473,0.921347,0.466291,0.917079,1.762398,0.309048,0.396918,0.562945,0.523474,0.508099,-1.973349,0.677486,1.553981,-1.93929,0.740333,-0.822939,339
-2.548923,2.44494,-3.712419,-1.536423,-3.771761,2.306697,-3.961745,-2.08891,-1.959926,2.656967,-3.845035,4.758985,4.11463,3.607263,-0.241358,-2.033358,0.741543,1.154066,-3.201454,-2.485214,-1.246847,4.435293,-0.801715,1.723741,1.478319,-2.322413,-1.372155,1.174209,2.866284,-3.302374,0.683128,0.921661,1.939116,-0.579808,0.228452,1.388557,1.050355,-1.912944,-2.343337,-2.980179,-1.956725,-1.867338,-2.129616,-0.984462,0.24783,-2.298452,0.139371,0.283484,-0.415083,-1.155872,0.141952,-2.095556,340
8.806525,0.690804,3.77698,1.430369,-3.717933,1.019958,-0.193733,2.70558,-2.187412,-2.073441,4.14641,-4.950952,-0.58171,0.894181,1.431753,1.363258,-0.316982,2.728194,0.479983,1.521658,-1.287442,-1.073932,-1.132995,-1.316756,2.675338,-1.567049,0.645113,-0.062912,-0.032592,0.021893,1.256046,0.283546,1.093121,-1.301981,-1.088607,0.875138,-0.779133,-0.660153,0.06828,-0.624983,0.196003,-0.340831,-0.169407,1.384532,-0.480003,-1.059873,0.124998,-0.257975,-0.352182,0.141246,-0.45256,-1.031499,341
-7.007093,0.413335,3.146124,0.674029,3.422625,-4.967309,7.548748,6.615804,-5.897568,6.530523,3.994232,4.079052,0.905704,2.803632,1.444801,3.714279,2.114945,-5.96711,-0.816362,-0.96583,-1.769663,-2.703548,-0.906283,-0.434528,1.249081,-1.488185,-2.02121,-1.706347,2.109878,-0.262705,0.051831,-0.434737,-2.453482,2.346149,1.202062,-0.771122,0.943783,0.811265,2.606904,0.974773,-0.391322,-0.599981,0.064902,0.073239,0.130193,0.803066,-1.867265,0.67981,0.028507,0.277909,0.650461,0.161377,342
-2.39356,5.356285,-2.415125,-1.135635,2.172171,-2.798049,-4.633262,-0.043904,-1.465924,-0.488934,-0.347596,2.299402,-4.097199,0.542546,-1.007091,0.938491,-0.196757,2.195906,0.661176,1.148429,0.333858,1.063199,-0.822861,-0.227362,-0.199402,0.382447,0.893236,-1.10657,-1.014951,0.233786,0.904816,-0.228243,-0.820112,-1.582252,-2.473709,-2.16703,0.447588,-0.27964,-1.072142,0.12962,0.666686,1.718011,-1.283263,0.745726,-0.908667,-0.172435,0.497452,0.45196,0.618044,-0.604601,0.369272,0.05503,343
10.071658,-4.036785,-1.128868,-2.547122,-1.156672,0.408632,0.667842,-0.237153,-4.010831,-2.736658,-4.670226,-3.93018,-1.265185,2.889174,-2.004394,3.549941,-3.092157,-3.911571,1.416549,-0.773547,-1.723929,-0.27028,-0.836074,0.89595,-2.644561,0.546578,1.838128,1.800526,-0.213952,0.976492,-1.632676,0.010608,-1.297662,-2.780209,0.208251,2.056674,-0.540038,0.526329,-0.946931,2.023503,0.001109,0.088076,0.577387,-0.531144,0.541086,2.011022,-0.345413,0.524214,-0.387412,1.070075,1.601201,1.123992,344
26.636961,-17.735138,-15.985144,-2.908185,9.969444,-0.087309,8.542206,-0.512969,8.816836,3.666158,1.5783,1.618307,-4.901671,-1.35069,-3.064743,-1.459066,0.463256,2.906851,-1.236969,-4.349468,-1.302425,1.159328,1.866216,0.908436,-0.802015,1.745567,2.507046,0.255247,-1.503497,-2.50072,0.626605,0.02508,-0.376679,1.561456,-0.049498,-0.669159,-2.011365,-1.06686,0.516385,0.788978,-0.407538,-1.005489,0.191035,-1.716949,2.113642,1.215414,-0.909143,-0.162469,1.469059,0.250693,0.444767,-1.659976,345
10.65633,-3.699356,13.077392,15.969668,7.835361,-1.966234,-8.186042,-9.28745,-3.519021,-5.299654,-2.63588,4.878658,0.29016,-3.711146,7.474126,0.201036,2.246252,-1.634267,-2.023955,-1.30084,-4.284466,4.413675,-0.468339,-0.891433,-8.386201,2.294091,-3.653222,-3.637204,-0.825037,-1.77828,-3.574949,4.685383,-2.639525,3.911319,0.000611,-1.708992,-2.080283,-1.652632,0.517245,-0.82319,0.373633,-0.722162,1.580579,-0.509371,-3.755145,1.476847,0.721739,1.476437,0.396687,3.430585,-1.190719,0.726888,346
0.074835,9.403768,3.426471,-0.4345,2.447778,-5.298596,5.033549,1.89158,0.377401,0.616288,-7.897987,-0.98186,3.978238,-3.171817,-2.02816,-7.412414,2.232465,-1.249172,1.458164,3.9011,-3.088326,-0.441139,-0.577773,-0.609897,4.509581,3.51871,4.417333,0.517505,0.996821,0.403966,0.290111,0.603823,1.371793,0.0401,-2.189987,-0.333508,-0.626693,0.952903,1.790857,-0.758512,-0.972611,-0.14153,0.432807,0.80011,1.662561,0.460272,1.012112,-1.185714,0.79737,-2.08068,0.325344,-0.108331,347
-13.396943,-8.76222,0.453558,-0.33902,-0.66609,-8.050285,-1.551486,-0.296411,-0.613019,0.806145,-1.364149,0.826602,2.163151,1.332796,-0.739768,1.13569,-2.335118,-1.09614,0.193192,3.570403,-0.301032,3.115218,1.558592,-1.589341,2.202543,2.702952,-0.713828,0.61874,-1.821329,-0.77673,-2.491389,-2.197913,-3.069765,-0.636305,0.115351,1.159226,0.917529,0.5436,2.756018,1.204765,1.489287,0.741785,-1.127321,-0.024425,0.372168,0.035656,-0.083705,1.115051,-0.713054,-1.291093,-2.197894,1.087118,348
-5.161326,4.224769,-2.321989,-4.880839,3.971654,-3.206378,-7.178299,-0.82752,-3.657106,1.75447,-3.458394,1.044012,-6.131928,2.882489,0.566632,-1.000715,3.823827,0.034815,3.245246,1.324626,-4.364289,1.675318,-2.775785,0.038259,-0.893995,1.649565,-0.378787,1.203319,-0.800404,-2.777138,0.298768,-0.190337,0.714196,-0.551438,1.191045,-0.286384,-0.98765,2.023664,0.215047,-0.09052,0.576589,0.852449,-0.520762,-0.153782,1.183726,-1.694206,-2.316677,-0.922401,0.447244,-0.731543,0.519199,-0.1127,349
-5.193082,6.801616,-3.207649,-2.303455,5.052488,-2.563115,-5.506276,-0.115875,-3.795814,1.280346,-5.280693,3.003271,-6.365212,0.992858,-0.184211,-0.456987,1.290151,-0.131984,3.559833,0.216996,-4.006534,2.49387,-2.337416,2.064458,-3.045682,1.208352,-0.026978,1.558174,-1.623283,-0.179172,-0.506135,-0.621219,-0.945527,-2.546263,-0.229186,-1.127696,1.398353,0.268964,1.168888,-0.923767,0.903955,1.298674,-1.435714,-0.845873,1.235671,0.581864,-1.522188,0.229771,0.933319,0.114531,0.264456,-0.622208,349
-5.084858,5.60102,-2.426259,-2.899347,5.279128,-3.491645,-6.480881,-1.891933,-5.571255,2.507186,-3.19623,1.371308,-8.834327,1.428086,-1.516875,-0.255761,3.889084,-0.566215,3.481174,0.778092,-6.447322,2.606467,-2.080631,0.057503,2.470996,0.220475,-0.363274,0.313271,-0.037096,-0.99753,-0.276025,-0.454038,0.426514,-1.339013,-1.592162,-0.934861,-1.002233,1.763311,1.282116,-0.229278,-0.082043,1.45358,-1.28871,0.893277,-0.276741,-1.837505,0.210625,-0.383659,-0.859078,1.128085,-0.364869,0.886963,349
